episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,hist_stats/episode_reward,hist_stats/episode_lengths,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_steps_trained_this_iter,info/num_agent_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,info/learner/policy_01/td_error,info/learner/policy_01/mean_td_error,info/learner/policy_01/learner_stats/mean_q,info/learner/policy_01/learner_stats/min_q,info/learner/policy_01/learner_stats/max_q,info/learner/policy_01/learner_stats/cur_lr
nan,nan,nan,nan,0,2,1000,256,2000,False,0,1,e21e6_00000,434cd42d33fd4b638f17fc69fa01d74f,2022-06-14_19-02-08,1655247728,9.579994678497314,9.579994678497314,2568314,lambda-dual,10.104.51.19,9.579994678497314,256,1,45.46659183502197,[],[],1.353,189238.954,383.286,667.909,2.517,1000,2000,256,256,512,1000,1,32.057142857142864,9.099999999999998,"[ 1.5828896e-01 -9.2709293e+00 -4.0181041e+00 -5.7432318e+00
 -2.4356105e+00 -3.5972352e+00 -6.5199137e-02 -2.9353747e+00
 -6.7520256e+00 -3.3869324e+00 -2.9424675e+00 -4.6789393e+00
  9.2425585e-02 -5.2474537e+00 -1.4466345e+00 -7.1598492e+00
 -4.6846986e-01 -1.8593862e+00 -6.4978361e+00 -6.0056424e-01
 -1.1928916e+00 -2.0438347e+00 -1.7318773e-01 -1.0928971e+01
 -2.2519655e+00 -5.7363086e+00 -2.4246216e-01 -8.0751586e-01
 -8.4732409e+00 -6.5362782e+00 -5.3208013e+00 -2.9807096e+00
 -1.0989129e+01 -1.7318773e-01 -6.0943222e+00 -2.0065808e-01
 -6.2171693e+00 -2.8720832e-01 -3.2193899e-02 -4.0009713e+00
 -8.4458470e-01 -7.1300993e+00 -8.4458470e-01  7.7836990e-02
 -1.9058017e+00 -1.0984876e+00 -7.3741803e+00  4.0823460e-02
 -6.4054537e-01 -5.1846385e+00 -5.1071820e+00 -5.2081947e+00
 -2.1976528e+00 -6.7520256e+00 -9.2836199e+00 -1.8663650e+00
 -5.1235743e+00 -5.8170958e+00 -8.6707840e+00 -8.0256176e+00
 -9.3087082e+00 -1.2588942e+00 -1.6752617e+00 -2.1748543e-02
 -3.2697449e+00 -5.1170464e+00 -8.0157423e+00 -3.1913781e-01
 -1.6194537e+00 -6.3683090e+00 -2.5385778e+00 -2.8433194e+00
 -9.4011974e+00 -1.7487006e+00 -8.5982695e+00 -5.8069935e+00
 -1.3425879e+00  6.4570665e-02 -3.5170870e+00  4.5523643e-02
 -6.9343076e+00  4.9987316e-02 -3.1037350e+00  4.8317909e-02
 -1.9010774e+00 -8.7953167e+00 -2.2225471e+00 -5.9435558e-01
 -7.1282768e-01 -5.1036820e+00 -5.2439547e-01 -5.7198834e-01
 -5.8028007e+00  4.5228481e-02 -6.4822741e+00 -1.0787597e+00
 -4.7233696e+00 -1.5615578e+00 -2.3144000e+00  5.1742268e-01
 -6.4539142e+00 -5.9252310e+00 -4.0009713e+00 -1.2701545e+00
 -8.6098499e+00 -1.0288954e-01 -6.6978955e-01 -3.3652225e+00
 -7.7504816e+00 -6.2941561e+00 -3.0843401e-01 -1.5708930e+00
 -6.5042009e+00 -7.5150967e-01  8.7919235e-03 -9.7608690e+00
 -9.2709293e+00  3.6101580e-02 -2.5182149e+00 -6.9298511e+00
  3.5604954e-02 -2.0444317e+00 -5.8566790e+00 -4.6768355e+00
 -7.5471849e+00 -3.0264373e+00 -7.7584162e+00 -7.9457393e+00
 -4.7488832e+00 -3.2344818e-01  1.1734152e-01  7.0389271e-02
 -7.5792513e+00 -6.7329645e-02 -2.3441672e+00 -9.2735176e+00
 -4.6846986e-01 -6.3204212e+00 -8.2454586e+00 -3.9840407e+00
 -8.1557293e+00 -6.7113280e-01 -1.7605715e+00  2.8317928e-02
 -6.5051241e+00 -4.0603805e-01 -6.2155557e+00 -5.1781988e-01
 -2.5152874e-01 -6.6251702e+00 -8.0872908e+00 -1.3780103e+00
 -5.9159589e-01 -3.7484336e-01 -1.1438079e+00 -2.6588836e+00
 -2.5385778e+00 -1.9016280e+00 -1.8896508e+00 -1.1043487e+01
 -4.6789393e+00 -2.3144000e+00 -9.3420486e+00 -2.1029105e+00
 -4.7201800e+00 -8.3707771e+00 -1.5708930e+00 -6.1853638e+00
  5.1911116e-02 -5.2327576e+00 -9.3145237e+00 -6.1027551e-01
 -2.0438347e+00 -6.7987823e-01 -4.7056060e+00 -7.5550847e+00
  3.1929016e-02 -5.3039765e-01 -6.6354246e+00 -2.6494007e+00
 -1.5584247e+00 -6.4557056e+00 -6.6718054e-01 -7.9118509e+00
 -6.0209422e+00 -4.9473519e+00 -6.8848314e+00 -1.7526516e+00
 -2.2052240e-01 -8.0157423e+00 -9.0000629e-02 -6.8043208e-01
 -1.8896508e+00 -3.0361071e+00 -6.2171693e+00 -6.3160315e+00
 -2.7178397e+00 -9.2185664e-01 -1.2515597e+00 -7.2234225e-01
 -2.6676786e+00 -1.5835688e+00 -6.6620455e+00 -4.6846986e-01
 -1.4734983e-01  4.3464184e-02 -8.5964813e+00 -3.9840407e+00
 -3.3869324e+00 -1.8919740e+00 -1.8881507e+00 -1.4349785e+00
 -8.8043332e-01 -1.5714207e+00 -5.4569340e-01 -8.8505220e-01
 -6.6978955e-01 -1.8895350e+00 -3.6916447e+00 -1.5835688e+00
 -4.4207549e+00 -7.9530215e+00 -2.8497648e-01 -6.4524517e+00
 -2.7069316e+00 -7.6014543e+00 -7.0666580e+00 -8.2341375e+00
 -1.8892465e+00 -4.6233692e+00 -7.1017027e-01 -1.4956243e+00
 -5.1516933e+00 -1.1928916e+00 -7.5374722e-01 -1.9080771e+00
 -3.9804969e+00 -7.6373491e+00 -6.6620455e+00 -7.5374722e-01
 -1.6482475e+00  6.4671993e-02 -6.5042009e+00 -3.0811949e+00
 -1.2537820e+00 -1.8063157e+00 -2.3221507e+00 -3.1234062e+00
 -6.8317690e+00 -7.9112959e+00 -7.7889090e+00 -6.9464998e+00
 -4.9268970e+00 -5.8159828e-01 -1.5284832e+00 -7.0311089e+00]",-3.5708305835723877,0.5356957912445068,-4.712375164031982,5.039112567901611,0.0005
204.0,0.0,102.0,601.0,2,2,2000,256,4000,False,2,2,e21e6_00000,434cd42d33fd4b638f17fc69fa01d74f,2022-06-14_19-02-29,1655247749,20.731234550476074,30.31122922897339,2568314,lambda-dual,10.104.51.19,30.31122922897339,512,2,45.46659183502197,"[0.0, 204.0]","[601, 601]",1.3,196904.848,11.588,22092.68,2.026,2000,4000,32256,256,64512,1504,2,25.37666666666667,9.276666666666669,"[-2.02896118e-01  2.06764221e-01  4.31583405e-01  2.16629028e-01
 -4.43828583e-01  4.75116730e-01 -3.34663391e-01 -4.92858887e-03
  3.02993774e-01  3.02101135e-01  1.74274445e-01  1.40563965e-01
 -5.57723999e-01  8.77960205e-01  2.87212372e-01  2.18696594e-01
  1.07021332e-01  7.95265198e-01 -1.43356323e-02 -3.72325516e+00
 -5.15663147e-01 -1.60543823e+00 -4.25079346e-01 -4.07638550e+00
  5.48362732e-02  2.54894257e-01  2.96710968e-01 -3.23852539e-01
 -2.17140961e+00 -2.71072388e-01  3.00617218e-01 -3.98428345e+00
 -6.87526703e-01  2.18212128e-01 -9.45598602e-01 -1.28543663e+00
  1.99153900e-01  2.39608765e-01  5.53829193e-01 -8.74488831e-01
 -2.50812531e-01  3.31981659e-01 -3.56945038e-01  3.14453125e-01
 -1.82510376e-01  2.75611877e-02  6.48880005e-02 -4.57851410e-01
 -1.18793488e-01 -7.14263916e-02 -2.65537262e-01 -2.21946716e-01
 -2.24026108e+00  1.33560181e-01 -5.90595245e-01 -6.12678528e-02
  5.60493469e-01  2.86727905e-01 -6.44218826e+00  4.59098816e-01
 -2.59368896e-01 -6.57653809e-02  4.18727875e-01 -1.18675232e-01
 -4.73293304e-01  3.06877136e-01  1.40079498e-01  1.24744415e-01
  6.24267578e-01 -1.26461029e-01 -6.19973373e+00 -1.53404236e-01
 -3.29853058e-01 -3.95431519e-02  5.00644684e-01  3.63189697e-01
 -2.73685455e-01  3.21254730e-01  2.55430031e+00  3.03428650e-01
 -9.29412842e-02 -9.01168823e-01  6.19888306e-03  3.84925842e-01
 -3.12450409e-01 -4.10789490e-01 -2.04700470e-01  3.59348297e-01
 -1.64657593e-01 -8.45222473e-02  2.85762787e-01 -1.18793488e-01
 -1.95858002e-01 -1.88533783e-01 -2.65132904e-01  4.15126801e-01
 -8.30348969e-01  1.01379395e-01 -1.86590576e+00 -2.24292755e+00
 -5.76690674e-01 -4.54523087e+00  2.34363556e-01  3.13766479e-01
  8.50967407e-01  2.89737701e-01  6.54296875e-02 -4.48860168e-01
  1.39579773e-02  7.51277924e-01 -1.40520477e+00  1.12051010e+00
 -1.14299774e-01 -7.79151917e-02  1.22550964e-01  2.90378571e-01
  4.61303711e-01 -2.87151337e-01 -9.89990234e-02  2.01782227e-01
 -2.17140961e+00  2.69416809e-01 -2.08484650e-01 -4.96704102e-01
 -8.30348969e-01 -6.06086731e-01  2.24067688e-01  9.49443817e-01
  4.18560028e-01  3.40435028e-01  7.51190186e-02  1.89311981e-01
  2.60623932e-01  1.16262054e+00  1.45595551e-01  2.74673462e-01
  4.57756042e-01  7.21370697e-01 -4.10789490e-01  2.01840553e+01
 -3.71091461e+00  5.52841187e-01  1.04720688e+00 -3.92471313e-01
  3.51982117e-01  4.21909332e-01  1.20481873e+00  4.75547791e-01
  2.90378571e-01 -5.79280853e+00 -5.04004669e+00  2.84629822e-01
 -3.77807999e+00 -3.12450409e-01  1.40563965e-01 -4.25048828e-01
  4.65911865e-01  5.56785583e-01  4.01519775e-01  5.03452301e-01
  3.01147461e-01 -3.35073853e+00 -9.77161407e-01 -2.88932800e-01
 -5.52558136e+00 -5.69530487e-01 -2.73685455e-01 -1.37977600e-01
  1.80727005e-01 -3.12450409e-01 -7.46177673e-01 -1.59606934e-02
  2.03311920e-01  4.64286804e-01 -1.06418037e+00 -2.15871811e-01
 -9.06196594e-01 -4.52598572e-01  4.36996460e-01  9.38285828e-01
  1.64489746e-01 -2.52808380e+00 -1.88980103e-01  5.26168823e-01
  2.95326233e-01 -1.62703514e+00  4.84104156e-02  4.71687317e-01
 -5.79280853e+00  2.10582733e-01 -4.52598572e-01 -4.30274963e-01
  2.27108002e-01  4.69848633e-01 -1.19908905e+00 -4.29950714e-01
 -1.08646393e-01 -9.04388428e-02 -7.00789261e+00  1.97929382e-01
 -4.67900467e+00  1.78104401e-01  4.32807922e-01  1.29388046e+00
 -4.20305634e+00 -3.63502502e-01  2.97588348e-01  2.03628540e-02
  4.82616425e-01  9.66098785e-01 -4.25079346e-01 -1.75762177e-01
  4.77134705e-01 -5.18569946e-02  1.03979492e+00 -1.86590576e+00
 -7.46177673e-01 -3.52443695e-01  3.92707825e-01  3.27548981e-01
  7.43843079e-01 -4.07638550e+00  2.01840553e+01 -4.35969353e+00
 -2.80172348e+00  1.86862946e-01  4.64286804e-01  2.03311920e-01
  3.53565216e-01  3.02993774e-01  1.19541168e-01 -4.14730072e-01
 -1.98749542e-01 -1.62298584e+00 -1.36616135e+00 -7.17926025e-03
  2.49103546e-01  8.50967407e-01  4.70886230e-01  1.35540009e-01
  1.82945251e-01  2.87696838e-01 -8.91304016e-02  2.66944885e-01
  1.31568909e-01  5.29785156e-02 -1.04048538e+00  1.81362152e-01
 -2.47882843e-01  1.19369507e-01 -6.06086731e-01 -9.29412842e-02
  3.03428650e-01 -4.20305634e+00 -5.90381622e-01 -2.46623993e-01]",-0.23793143033981323,34.8156852722168,19.404399871826172,38.4355583190918,0.0005
204.0,0.0,51.0,601.0,2,2,3000,256,6000,False,4,3,e21e6_00000,434cd42d33fd4b638f17fc69fa01d74f,2022-06-14_19-02-50,1655247770,20.866604566574097,51.177833795547485,2568314,lambda-dual,10.104.51.19,51.177833795547485,768,3,45.46659183502197,"[0.0, 204.0, 0.0, 0.0]","[601, 601, 601, 601]",1.318,194265.057,12.062,21223.424,2.207,3000,6000,64256,256,128512,2512,4,24.970000000000006,9.376666666666665,"[-2.44766235e-01 -6.90231323e-01 -1.89027023e+00 -1.70372009e-01
 -4.58812714e-01 -1.33576965e+00  1.82880402e-01  2.67902374e-01
 -4.03442383e-01 -5.53092957e-02 -5.56579590e-01 -4.30297852e-02
 -4.05498886e+00  4.38652039e-02 -2.32734680e-01  2.00119019e-01
  2.01786041e-01 -2.40023041e+00 -2.19490051e-01 -3.03567886e-01
 -2.13527679e-01  3.45661163e-01 -2.78236389e-01  1.97990417e-01
 -6.28128052e-01  6.62498474e-02 -3.21857452e-01  2.35023499e-01
  3.47331657e+01 -7.41577148e-03  2.53009796e-01  1.90151215e-01
  2.67681122e-01 -2.55146027e-01  3.53240967e-03 -2.66345978e-01
 -3.13415527e-01 -1.77165985e-01  3.47137299e+01 -7.31620789e-02
  1.75743103e-01  4.56886292e-02 -3.28689575e-01  4.39029694e-01
 -4.25840759e+00  3.47137299e+01 -7.44895935e-02  1.82880402e-01
  3.10287476e-01 -2.20161438e-01 -4.38951111e+00 -6.41326904e-02
  2.42202759e-01  2.02293396e-01  6.59706116e-01  7.59052277e-01
 -3.02173615e-01 -5.87371826e-01  3.16505432e-01  5.12676239e-01
  2.03037262e-01  2.14118958e-01 -3.19381714e-01  1.55372620e-01
 -2.88818359e-01  5.82427979e-02  3.47694397e-01 -1.41162872e-01
  5.52974701e-01 -1.52384186e+00 -2.30178833e-01 -4.18918991e+00
  1.74137115e-01  3.16543579e-01 -2.14744568e-01 -1.67835808e+00
  7.24792480e-05  6.39381409e-02  2.50453949e-01 -1.96247101e-01
 -5.96717834e+00  5.59818268e-01 -4.72282410e+00  1.87435150e-01
 -1.10855103e-02 -5.21049500e-02  1.59000397e-01 -1.99296951e-01
 -1.53057098e-01  2.33795166e-01  3.74481201e-01  2.86739349e-01
  7.71034241e-01  2.74822235e-01 -2.35519409e-01  1.67999268e-01
  9.68551636e-03 -3.56475830e-01  2.76897430e-01  5.67802429e-01
  3.46973419e-01  1.00936890e-01 -4.97473145e+00 -1.31938934e-01
  2.67551422e-01 -5.91541290e-01 -1.36966705e-01  4.49569702e-01
  1.11568451e-01 -4.44145203e-02  6.61476135e-01  3.95221710e-01
  1.41757965e-01  3.59294891e-01 -3.03478241e-01 -1.04045868e-01
 -3.79714966e-02 -1.61277771e-01  9.49249268e-02  2.77137756e-02
 -4.31823730e-02 -2.40023041e+00 -1.28761292e-01  1.47407532e-01
 -1.35707855e-01 -1.03122711e-01  3.67214203e-01  1.90471649e-01
 -7.60345459e-02  2.80090332e-01  1.79759979e-01 -4.94225693e+00
  2.85724640e-01 -2.93682098e-01 -3.95725250e-01  7.60269165e-02
  8.33427429e-01 -4.56863403e-01  8.64334106e-02  1.73076630e-01
  6.54548645e-01 -4.75410461e-01 -3.11721802e-01  1.78443909e-01
  1.14158630e-01  4.34764862e-01 -7.72857666e-03  2.15316772e-01
  4.51164246e-02  3.36479187e-01  7.87052155e-01 -5.58408737e+00
  1.13079453e+00 -3.10775757e-01 -4.49607849e-01 -6.83120728e-01
  1.31443024e-01 -9.33761597e-02 -2.86102295e-04  3.48415375e-01
 -7.41577148e-03  4.97673035e-01  2.95295715e-02 -5.69152832e-02
  1.58996582e-02 -5.19504929e+00 -1.88617706e-01  2.50843048e-01
 -9.18235779e-02  3.51028442e-02  6.00486755e-01 -1.78920746e-01
 -5.10868073e-01  1.85974121e-01 -9.76963043e-02  1.61334991e-01
  2.10567474e-01 -4.13219452e-01 -1.15039825e-01 -5.25962830e+00
 -1.87076569e-01 -1.90944672e-01  1.35837555e-01  2.75886536e-01
  4.49325562e-01 -1.61754608e-01  3.58895149e+01 -6.93778992e-02
 -1.89027023e+00 -3.47736359e-01 -6.13945007e-01  2.40783691e-02
 -1.76422119e-01  7.51152039e-02  1.08962631e+00  1.64703369e-01
  1.24355316e-01  3.47331657e+01  8.46012115e-01  2.49938965e-01
  2.32696533e-02  9.39559937e-02 -2.27279663e-02  3.01948547e-01
 -2.08435059e-01 -3.35914612e-01  1.05400085e-01  3.47331657e+01
 -1.38275146e-01  2.09857941e-01  1.22375488e-01 -6.44882202e-01
 -1.90944672e-01 -1.19277954e-01 -3.00714874e+00 -3.25893402e-01
 -7.42549896e-01 -1.87874222e+00 -2.52324295e+00 -2.10254669e-01
  5.74531555e-01  1.15436554e-01 -9.97680664e-01  2.71419525e-01
  1.49978638e-01  1.46862030e-01  8.53397369e-01  2.86739349e-01
 -3.09421539e-01 -5.35636902e-01  1.17755890e-01 -1.02325439e-01
  3.48415375e-01 -6.14677429e-01 -2.77832031e-01 -1.33576965e+00
  3.91422272e-01 -3.15776825e-01  7.05154419e-01 -1.43321991e-01
  1.97784042e+00 -8.28014374e-01 -5.68374252e+00 -5.21816254e-01
 -2.64404297e-01  7.59052277e-01  1.29199982e-01  3.47331657e+01
  2.81135559e-01 -8.21121216e-01 -3.46059799e-01  1.53835297e-01
 -2.05802917e-02  2.41432190e-02  4.37705994e-01 -3.25893402e-01]",0.6698921918869019,35.46007537841797,19.61315155029297,39.53843307495117,0.0005
204.0,0.0,34.0,601.0,2,2,4000,256,8000,False,6,4,e21e6_00000,434cd42d33fd4b638f17fc69fa01d74f,2022-06-14_19-03-11,1655247791,20.906896114349365,72.08472990989685,2568314,lambda-dual,10.104.51.19,72.08472990989685,1024,4,45.46659183502197,"[0.0, 204.0, 0.0, 0.0, 0.0, 0.0]","[601, 601, 601, 601, 601, 601]",1.339,191169.517,12.495,20487.503,2.211,4000,8000,96256,256,192512,3520,6,24.94827586206896,9.46206896551724,"[ 5.28430939e-01 -5.97152710e-02  3.66092682e-01 -6.53610229e-02
  1.58162689e+00  4.49676514e-02  2.20920563e-01  3.42268639e+01
  5.52715302e-01  1.72149658e-01  3.88412476e-01  3.14403534e-01
  1.49738312e-01  1.80461884e-01  1.20466232e+00  6.34231567e-02
 -9.65881348e-02  2.67826080e-01  4.02442932e-01  3.84368896e-01
  9.80682373e-02  9.10194397e-01  6.07299805e-03  1.98638916e-01
  6.44615173e-01  1.80610657e-01  1.82628632e-01  3.39889526e-03
  9.49951172e-01  7.46078491e-02  3.25374603e-01  7.73818970e-01
  8.71967316e-01  3.65074158e-01 -5.20515442e-02 -1.99935913e+00
  4.12506104e-01  3.20171356e-01  2.99076080e-01  5.36247253e-01
  2.10590363e-01 -4.87083435e-01  1.85943604e-01  1.72576904e-01
 -3.95202637e-02  6.48925781e-01  2.54581451e-01  7.24487305e-02
  6.07173920e-01  1.52973175e-01 -6.62460327e-02  6.53297424e-01
  3.74107361e-01  5.22109985e-01 -2.25017548e-01 -2.15492249e-02
 -5.50798798e+00 -1.91513062e-01  3.54259491e-01 -5.21541214e+00
  1.56364441e-02  3.30120087e-01 -3.25862885e-01 -2.53486633e-02
 -1.42692566e-01  3.12267303e-01  2.69882202e-01  3.12305450e-01
  3.64395142e-01  2.47573853e-03  1.83752441e+00  1.67163849e-01
  1.02001190e-01  4.05971527e-01  9.10194397e-01 -2.08206177e-02
 -1.18347168e-01  6.34910583e-01 -5.48356628e+00  8.73985291e-02
 -1.24511719e-02  1.79569244e-01 -2.12814331e-01  2.73048401e-01
  4.69665527e-02  1.58073425e-01  3.55487823e-01  3.24329376e-01
  4.66499329e-02 -2.77915955e-01  1.44092560e-01 -7.30667114e-02
  5.05046844e-01  3.13926697e-01  6.37214661e-01  2.79048920e-01
  2.52841949e-01  1.00680733e+00  3.62599068e+01  3.05450439e-01
 -1.50180817e-01 -1.63938904e+00 -1.27475739e-01  3.24226379e-01
  1.45587921e-01 -1.99935913e+00 -1.22982025e-01 -4.94949341e-01
  1.06193542e-01  1.64836884e-01 -4.82513428e-01 -7.57286072e-01
  1.02019501e+00  2.25845337e-01  1.03275299e-01  6.62279129e-01
  1.35005951e+00 -2.49099731e-03  5.36430359e-01  1.93462372e-01
  9.49951172e-01 -1.23130417e+00 -5.23031998e+00 -1.02996826e-01
 -2.87845612e-01 -5.01937866e-02 -3.66401672e-02  1.65580750e+00
  2.08885193e-01  3.45932007e-01  3.33488464e-01  2.41455078e-01
  4.59861755e-02 -3.58789444e-01  2.56057739e-01  1.28936768e-02
  3.74633789e-01 -3.30921173e-01  2.41104126e-01 -7.86502838e-01
  4.63718414e-01 -2.74181366e-01 -4.78692627e+00  3.42268639e+01
 -2.80349731e-01 -2.14862823e-01  5.63926697e-02  7.61653900e-01
  4.82883453e-01 -5.50798798e+00  3.42025757e-02 -2.38658905e-01
  4.96192932e-01  3.38165283e-01  1.61376953e-01  6.62193298e-01
  4.64420319e-01  1.77993774e-02  3.62599068e+01  3.42025757e-02
  2.90603638e-01  2.95677185e-02  1.91249847e-01  9.05235291e-01
  6.15192413e-01 -2.37117767e-01  3.16665649e-01  8.54454041e-02
  1.40758514e-01  3.76224518e-01  5.72658539e-01 -5.08708954e-01
  4.11827087e-01  2.05513000e-01 -1.73591614e-01  1.64077759e-01
  1.84352875e-01  7.98210144e-01  1.48105621e-01  3.94351959e-01
  1.00501251e+00 -3.61480713e-02  4.63867188e-01 -4.83253479e-01
 -1.02329254e-01 -6.62460327e-02  4.17270660e-01 -2.36934662e-01
  1.06346893e+00  1.61010742e-01  1.65134430e-01  2.07309723e-01
  5.29861450e-03  3.53260040e-01  6.93218231e-01  4.12246704e-01
 -8.04901123e-04  1.72813416e-01 -1.73957825e+00 -3.63840103e+00
  3.61412048e-01  6.03981018e-01 -2.55134583e-01 -9.86709595e-02
  7.38098145e-01  3.61961365e-01  3.29692841e-01 -6.91261292e-02
 -4.64820862e-02  6.34910583e-01  8.21102142e-01  1.49326324e-01
  4.01371002e-01 -4.78692627e+00  3.05965424e-01  3.42268639e+01
  1.78321838e-01 -2.80349731e-01  3.62599068e+01  4.79778290e-01
 -5.22613525e-04  7.29537964e-01  3.44280243e-01  9.10194397e-01
  5.92117310e-02  2.83355713e-02  2.16388702e-01  6.04331970e-01
 -3.74671936e+00  9.57374573e-02  6.71085358e-01  1.90528870e-01
  1.81671143e-01  3.68026733e-01 -3.66664886e-01  1.55952454e-01
  2.21427917e-01  2.11791992e-02  1.35005951e+00  4.05780792e-01
  3.56491089e-01  4.19971466e-01  1.41914368e-01  2.32757568e-01
  2.60776520e-01  1.49990082e-01  6.43945694e-01  2.97317505e-02
  3.39889526e-03 -2.96688080e-01  8.64795685e-01 -1.56215668e-01
 -5.49362183e-01  1.57966614e-02 -2.92709351e-01  4.96192932e-01]",0.8429641723632812,36.52475357055664,22.0546875,43.53099060058594,0.0005
